id_bgl,Unnamed: 0,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
1120175_706,181,7,2017,,,50.0,1.0,0.0,0.0,-99
1120176_706,182,7,2017,,,50.0,1.0,0.0,0.0,-99
1120177_231,183,7,2017,,,50.0,1.0,0.0,0.0,-99
1120177_706,184,7,2017,,,50.0,1.0,0.0,0.0,-99
1120178_231,185,7,2017,,,50.0,1.0,0.0,0.0,-99
1120178_706,186,7,2017,,,50.0,1.0,0.0,0.0,-99
1120179_706,187,7,2017,,,50.0,1.0,0.0,0.0,-99
1120181_231,188,7,2017,,,50.0,1.0,0.0,0.0,-99
1120181_706,189,7,2017,,,50.0,1.0,0.0,0.0,-99
1120182_231,190,7,2017,,,50.0,1.0,0.0,0.0,-99
1120183_231,191,7,2017,,,50.0,1.0,0.0,0.0,-99
1120184_231,192,7,2017,,,50.0,1.0,0.0,0.0,-99
1120185_231,193,7,2017,,,50.0,1.0,0.0,0.0,-99
1120185_706,194,7,2017,,,50.0,1.0,0.0,0.0,-99
1120186_231,195,7,2017,,,50.0,1.0,0.0,0.0,-99
1120186_706,196,7,2017,,,50.0,1.0,0.0,0.0,-99
1120187_231,197,7,2017,,,50.0,1.0,0.0,0.0,-99
1120188_231,198,7,2017,,,50.0,1.0,0.0,0.0,-99
1120188_706,199,7,2017,,,50.0,1.0,0.0,0.0,-99
1120189_231,200,7,2017,,,50.0,1.0,0.0,0.0,-99
1120189_706,201,7,2017,,,50.0,1.0,0.0,0.0,-99
1120191_231,202,7,2017,,,50.0,1.0,0.0,0.0,-99
1120191_706,203,7,2017,,,50.0,1.0,0.0,0.0,-99
1120192_231,204,7,2017,,,50.0,1.0,0.0,0.0,-99
1120192_706,205,7,2017,,,50.0,1.0,0.0,0.0,-99
1120193_231,206,7,2017,,,50.0,1.0,0.0,0.0,-99
1120193_706,207,7,2017,,,50.0,1.0,0.0,0.0,-99
1120194_231,208,7,2017,,,50.0,1.0,0.0,0.0,-99
1120194_706,209,7,2017,,,50.0,1.0,0.0,0.0,-99
1120195_231,210,7,2017,,,50.0,1.0,0.0,0.0,-99
1120195_706,211,7,2017,,,50.0,1.0,0.0,0.0,-99
1120196_231,212,7,2017,,,50.0,1.0,0.0,0.0,-99
1120196_706,213,7,2017,,,50.0,1.0,0.0,0.0,-99
1120197_231,214,7,2017,,,50.0,1.0,0.0,0.0,-99
1120197_706,215,7,2017,,,50.0,1.0,0.0,0.0,-99
1120198_706,216,7,2017,,,50.0,1.0,0.0,0.0,-99
1120199_231,217,7,2017,,,50.0,1.0,0.0,0.0,-99
1120199_706,218,7,2017,,,50.0,1.0,0.0,0.0,-99
1120200_706,219,7,2017,,,50.0,1.0,0.0,0.0,-99
1120300_706,220,7,2017,,,50.0,1.0,0.0,0.0,-99
1120410_706,221,7,2017,,,50.0,1.0,0.0,0.0,-99
1120420_706,222,7,2017,,,50.0,1.0,0.0,0.0,-99
1120430_706,223,7,2017,,,50.0,1.0,0.0,0.0,-99
1120440_706,224,7,2017,,,50.0,1.0,0.0,0.0,-99
1120450_706,225,7,2017,,,50.0,1.0,0.0,0.0,-99
1120461_706,226,7,2017,,,50.0,1.0,0.0,0.0,-99
1120462_231,227,7,2017,,,50.0,1.0,0.0,0.0,-99
1120462_706,228,7,2017,,,50.0,1.0,0.0,0.0,-99
1120463_231,229,7,2017,,,50.0,1.0,0.0,0.0,-99
1120463_706,230,7,2017,,,50.0,1.0,0.0,0.0,-99
1120464_231,231,7,2017,,,50.0,1.0,0.0,0.0,-99
1120464_706,232,7,2017,,,50.0,1.0,0.0,0.0,-99
1120465_706,233,7,2017,,,50.0,1.0,0.0,0.0,-99
1120466_231,234,7,2017,,,50.0,1.0,0.0,0.0,-99
1120466_706,235,7,2017,,,50.0,1.0,0.0,0.0,-99
1120467_231,236,7,2017,,,50.0,1.0,0.0,0.0,-99
1120467_706,237,7,2017,,,50.0,1.0,0.0,0.0,-99
1120468_231,238,7,2017,,,50.0,1.0,0.0,0.0,-99
1120469_231,239,7,2017,,,50.0,1.0,0.0,0.0,-99
1120471_706,240,7,2017,,,50.0,1.0,0.0,0.0,-99
1120472_706,241,7,2017,,,50.0,1.0,0.0,0.0,-99
1120473_706,242,7,2017,,,50.0,1.0,0.0,0.0,-99
1120474_231,243,7,2017,,,50.0,1.0,0.0,0.0,-99
1120474_706,244,7,2017,,,50.0,1.0,0.0,0.0,-99
1120475_706,245,7,2017,,,50.0,1.0,0.0,0.0,-99
1120476_231,246,7,2017,,,50.0,1.0,0.0,0.0,-99
1120476_706,247,7,2017,,,50.0,1.0,0.0,0.0,-99
1120477_231,248,7,2017,,,50.0,1.0,0.0,0.0,-99
1120477_706,249,7,2017,,,50.0,1.0,0.0,0.0,-99
1120478_231,250,7,2017,,,50.0,1.0,0.0,0.0,-99
1120479_231,251,7,2017,,,50.0,1.0,0.0,0.0,-99
1120480_231,252,7,2017,,,50.0,1.0,0.0,0.0,-99
1120491_231,253,7,2017,,,50.0,1.0,0.0,0.0,-99
1120492_231,254,7,2017,,,50.0,1.0,0.0,0.0,-99
1120493_231,255,7,2017,,,50.0,1.0,0.0,0.0,-99
1120494_231,256,7,2017,,,50.0,1.0,0.0,0.0,-99
1120495_231,257,7,2017,,,50.0,1.0,0.0,0.0,-99
1120496_231,258,7,2017,,,50.0,1.0,0.0,0.0,-99
1120497_231,259,7,2017,,,50.0,1.0,0.0,0.0,-99
1120498_231,260,7,2017,,,50.0,1.0,0.0,0.0,-99
1120499_231,261,7,2017,,,50.0,1.0,0.0,0.0,-99
1120500_706,262,7,2017,,,50.0,1.0,0.0,0.0,-99
1120600_706,263,7,2017,,,50.0,1.0,0.0,0.0,-99
1120700_706,264,7,2017,,,50.0,1.0,0.0,0.0,-99
1121111_232,265,7,2017,,,50.0,1.0,0.0,0.0,-99
1121112_231,266,7,2017,,,50.0,1.0,0.0,0.0,-99
1121112_232,267,7,2017,,,50.0,1.0,0.0,0.0,-99
1121113_232,268,7,2017,,,50.0,1.0,0.0,0.0,-99
1121113_262,269,7,2017,,,50.0,1.0,0.0,0.0,-99
1121114_232,270,7,2017,,,50.0,1.0,0.0,0.0,-99
1121114_262,271,7,2017,,,50.0,1.0,0.0,0.0,-99
1121115_232,272,7,2017,,,50.0,1.0,0.0,0.0,-99
1121116_232,273,7,2017,,,50.0,1.0,0.0,0.0,-99
1121116_262,274,7,2017,,,50.0,1.0,0.0,0.0,-99
1121117_231,275,7,2017,,,50.0,1.0,0.0,0.0,-99
1121117_232,276,7,2017,,,50.0,1.0,0.0,0.0,-99
1121117_262,277,7,2017,,,50.0,1.0,0.0,0.0,-99
1121117_706,278,7,2017,,,50.0,1.0,0.0,0.0,-99
1121118_231,279,7,2017,,,50.0,1.0,0.0,0.0,-99
1121118_262,280,7,2017,,,50.0,1.0,0.0,0.0,-99
1121118_706,281,7,2017,,,50.0,1.0,0.0,0.0,-99
1121119_706,282,7,2017,,,50.0,1.0,0.0,0.0,-99
1121120_231,283,7,2017,,,50.0,1.0,0.0,0.0,-99
1121120_706,284,7,2017,,,50.0,1.0,0.0,0.0,-99
1121130_706,285,7,2017,,,50.0,1.0,0.0,0.0,-99
1121140_231,286,7,2017,,,50.0,1.0,0.0,0.0,-99
1121140_706,287,7,2017,,,50.0,1.0,0.0,0.0,-99
1121150_706,288,7,2017,,,50.0,1.0,0.0,0.0,-99
1121160_706,289,7,2017,,,50.0,1.0,0.0,0.0,-99
1121170_706,290,7,2017,,,50.0,1.0,0.0,0.0,-99
1121180_706,291,7,2017,,,50.0,1.0,0.0,0.0,-99
1121190_706,292,7,2017,,,50.0,1.0,0.0,0.0,-99
1121200_706,293,7,2017,,,50.0,1.0,0.0,0.0,-99
1121300_706,294,7,2017,,,50.0,1.0,0.0,0.0,-99
1121400_706,295,7,2017,,,50.0,1.0,0.0,0.0,-99
1121500_706,296,7,2017,,,50.0,1.0,0.0,0.0,-99
1121600_706,297,7,2017,,,50.0,1.0,0.0,0.0,-99
1121701_706,298,7,2017,,,50.0,1.0,0.0,0.0,-99
1121702_706,299,7,2017,,,50.0,1.0,0.0,0.0,-99
1121703_706,300,7,2017,,,50.0,1.0,0.0,0.0,-99
1121704_706,301,7,2017,,,50.0,1.0,0.0,0.0,-99
1121705_706,302,7,2017,,,50.0,1.0,0.0,0.0,-99
1121706_706,303,7,2017,,,50.0,1.0,0.0,0.0,-99
1121707_706,304,7,2017,,,50.0,1.0,0.0,0.0,-99
1121708_706,305,7,2017,,,50.0,1.0,0.0,0.0,-99
1121709_706,306,7,2017,,,50.0,1.0,0.0,0.0,-99
1121800_706,307,7,2017,,,50.0,1.0,0.0,0.0,-99
1121901_706,308,7,2017,,,50.0,1.0,0.0,0.0,-99
1121902_706,309,7,2017,,,50.0,1.0,0.0,0.0,-99
1121903_706,310,7,2017,,,50.0,1.0,0.0,0.0,-99
1121904_706,311,7,2017,,,50.0,1.0,0.0,0.0,-99
1121905_706,312,7,2017,,,50.0,1.0,0.0,0.0,-99
1121906_706,313,7,2017,,,50.0,1.0,0.0,0.0,-99
1121907_706,314,7,2017,,,50.0,1.0,0.0,0.0,-99
1121908_706,315,7,2017,,,50.0,1.0,0.0,0.0,-99
1121909_706,316,7,2017,,,50.0,1.0,0.0,0.0,-99
1122001_706,317,7,2017,,,50.0,1.0,0.0,0.0,-99
1122002_706,318,7,2017,,,50.0,1.0,0.0,0.0,-99
1122003_706,319,7,2017,,,50.0,1.0,0.0,0.0,-99
1122004_706,320,7,2017,,,50.0,1.0,0.0,0.0,-99
1122005_706,321,7,2017,,,50.0,1.0,0.0,0.0,-99
1122006_706,322,7,2017,,,50.0,1.0,0.0,0.0,-99
1122007_706,323,7,2017,,,50.0,1.0,0.0,0.0,-99
1122008_706,324,7,2017,,,50.0,1.0,0.0,0.0,-99
1122009_706,325,7,2017,,,50.0,1.0,0.0,0.0,-99
1123000_706,326,7,2017,,,50.0,1.0,0.0,0.0,-99
1124000_706,327,7,2017,,,50.0,1.0,0.0,0.0,-99
1124001_706,328,7,2017,,,50.0,1.0,0.0,0.0,-99
1124002_706,329,7,2017,,,50.0,1.0,0.0,0.0,-99
1124003_706,330,7,2017,,,50.0,1.0,0.0,0.0,-99
1124004_706,331,7,2017,,,50.0,1.0,0.0,0.0,-99
1124005_706,332,7,2017,,,50.0,1.0,0.0,0.0,-99
1124006_706,333,7,2017,,,50.0,1.0,0.0,0.0,-99
1124007_706,334,7,2017,,,50.0,1.0,0.0,0.0,-99
1124008_706,335,7,2017,,,50.0,1.0,0.0,0.0,-99
1124009_706,336,7,2017,,,50.0,1.0,0.0,0.0,-99
1125000_706,337,7,2017,,,50.0,1.0,0.0,0.0,-99
1126000_706,338,7,2017,,,50.0,1.0,0.0,0.0,-99
1127000_706,339,7,2017,,,50.0,1.0,0.0,0.0,-99
1128010_706,340,7,2017,,,50.0,1.0,0.0,0.0,-99
1128020_706,341,7,2017,,,50.0,1.0,0.0,0.0,-99
1128031_706,342,7,2017,,,50.0,1.0,0.0,0.0,-99
1128032_706,343,7,2017,,,50.0,1.0,0.0,0.0,-99
1128033_706,344,7,2017,,,50.0,1.0,0.0,0.0,-99
1128034_706,345,7,2017,,,50.0,1.0,0.0,0.0,-99
1128035_706,346,7,2017,,,50.0,1.0,0.0,0.0,-99
1128036_706,347,7,2017,,,50.0,1.0,0.0,0.0,-99
1128037_706,348,7,2017,,,50.0,1.0,0.0,0.0,-99
1128038_706,349,7,2017,,,50.0,1.0,0.0,0.0,-99
1128039_706,350,7,2017,,,50.0,1.0,0.0,0.0,-99
1128040_706,351,7,2017,,,50.0,1.0,0.0,0.0,-99
1128050_706,352,7,2017,,,50.0,1.0,0.0,0.0,-99
1128060_706,353,7,2017,,,50.0,1.0,0.0,0.0,-99
1128070_706,354,7,2017,,,50.0,1.0,0.0,0.0,-99
1128080_706,355,7,2017,,,50.0,1.0,0.0,0.0,-99
1128091_706,356,7,2017,,,50.0,1.0,0.0,0.0,-99
1128092_706,357,7,2017,,,50.0,1.0,0.0,0.0,-99
1128093_706,358,7,2017,,,50.0,1.0,0.0,0.0,-99
1128094_706,359,7,2017,,,50.0,1.0,0.0,0.0,-99
1128095_706,360,7,2017,,,50.0,1.0,0.0,0.0,-99
1128096_706,361,7,2017,,,50.0,1.0,0.0,0.0,-99
1128097_706,362,7,2017,,,50.0,1.0,0.0,0.0,-99
1128098_706,363,7,2017,,,50.0,1.0,0.0,0.0,-99
1128099_706,364,7,2017,,,50.0,1.0,0.0,0.0,-99
1129010_706,365,7,2017,,,50.0,1.0,0.0,0.0,-99
1129020_706,366,7,2017,,,50.0,1.0,0.0,0.0,-99
1129030_706,367,7,2017,,,50.0,1.0,0.0,0.0,-99
1129040_706,368,7,2017,,,50.0,1.0,0.0,0.0,-99
1129050_706,369,7,2017,,,50.0,1.0,0.0,0.0,-99
1129060_706,370,7,2017,,,50.0,1.0,0.0,0.0,-99
1129070_706,371,7,2017,,,50.0,1.0,0.0,0.0,-99
1129080_706,372,7,2017,,,50.0,1.0,0.0,0.0,-99
1129091_706,373,7,2017,,,50.0,1.0,0.0,0.0,-99
1129092_706,374,7,2017,,,50.0,1.0,0.0,0.0,-99
1129093_706,375,7,2017,,,50.0,1.0,0.0,0.0,-99
1129094_706,376,7,2017,,,50.0,1.0,0.0,0.0,-99
1129095_706,377,7,2017,,,50.0,1.0,0.0,0.0,-99
1129096_706,378,7,2017,,,50.0,1.0,0.0,0.0,-99
1129097_706,379,7,2017,,,50.0,1.0,0.0,0.0,-99
1129098_706,380,7,2017,,,50.0,1.0,0.0,0.0,-99
1129099_706,381,7,2017,,,50.0,1.0,0.0,0.0,-99
1130000_887,382,7,2017,,,50.0,1.0,0.0,0.0,-99
1140011_404,383,7,2017,,,50.0,1.0,0.0,0.0,-99
1140012_404,384,7,2017,,,50.0,1.0,0.0,0.0,-99
1140013_404,385,7,2017,,,50.0,1.0,0.0,0.0,-99
1140014_404,386,7,2017,,,50.0,1.0,0.0,0.0,-99
1140015_404,387,7,2017,,,50.0,1.0,0.0,0.0,-99
1140016_231,388,7,2017,,,50.0,1.0,0.0,0.0,-99
1140016_404,389,7,2017,,,50.0,1.0,0.0,0.0,-99
1140017_404,390,7,2017,,,50.0,1.0,0.0,0.0,-99
1140018_231,391,7,2017,,,50.0,1.0,0.0,0.0,-99
1140018_404,392,7,2017,,,50.0,1.0,0.0,0.0,-99
1140019_231,393,7,2017,,,50.0,1.0,0.0,0.0,-99
1140019_404,394,7,2017,,,50.0,1.0,0.0,0.0,-99
1140020_404,395,7,2017,,,50.0,1.0,0.0,0.0,-99
1141000_706,396,7,2017,,,50.0,1.0,0.0,0.0,-99
1142101_706,397,7,2017,,,50.0,1.0,0.0,0.0,-99
1142102_706,398,7,2017,,,50.0,1.0,0.0,0.0,-99
1142103_706,399,7,2017,,,50.0,1.0,0.0,0.0,-99
1142104_404,400,7,2017,,,50.0,1.0,0.0,0.0,-99
1142104_706,401,7,2017,,,50.0,1.0,0.0,0.0,-99
1142105_706,402,7,2017,,,50.0,1.0,0.0,0.0,-99
1142106_404,403,7,2017,,,50.0,1.0,0.0,0.0,-99
1142106_706,404,7,2017,,,50.0,1.0,0.0,0.0,-99
1142107_706,405,7,2017,,,50.0,1.0,0.0,0.0,-99
